type,char,frequency
no_gaiji,𢾩,2
no_gaiji,螡,2
no_gaiji,㺓,2
normal,廧,2
normal_unicode,𩗝,2
no_gaiji,盠,2
no_gaiji,裧,2
normal,胗,2
no_gaiji,𧖙,2
no_gaiji,㣞,2
no_gaiji,𦚉,2
no_gaiji,倴,2
no_gaiji,驔,2
no_gaiji,𨲗,2
no_gaiji,𥩌,2
no_gaiji,樉,2
no_gaiji,潵,2
no_gaiji,熥,2
normal,淑,2
no_gaiji,𠌲,2
no_gaiji,𥯓,2
no_gaiji,橻,2
no_gaiji,埣,2
no_gaiji,榬,2
no_gaiji,栮,2
no_gaiji,㖤,2
normal,瘉,2
no_gaiji,酻,2
no_gaiji,𤮁,2
normal,鱸,2
no_gaiji,嵰,2
no_gaiji,烠,2
no_gaiji,䩵,2
no_gaiji,𦽌,2
no_gaiji,𤗚,2
normal_unicode,颰,2
no_gaiji,𨒅,2
no_gaiji,峐,2
no_gaiji,𠲺,2
no_gaiji,擨,2
no_gaiji,恷,2
normal_unicode,孜,2
no_gaiji,壥,2
no_gaiji,𧶁,2
no_gaiji,𡵀,2
no_gaiji,䃉,2
no_gaiji,𡵟,2
normal,眄,2
normal,擎,2
no_gaiji,紭,2
normal,汪,2
no_gaiji,𥽭,2
no_gaiji,㺳,2
normal_unicode,𢆰,2
no_gaiji,𢨻,2
no_gaiji,𢪑,2
no_gaiji,翖,2
no_gaiji,㘘,2
no_gaiji,𨙸,2
normal_unicode,犳,2
normal,窗,2
no_gaiji,𡿪,2
no_gaiji,䛣,2
unicode-char,𨓨,2
no_gaiji,𧫣,2
no_gaiji,蠯,2
no_gaiji,䎸,2
no_gaiji,䛰,2
normal_unicode,𣶒,2
no_gaiji,凐,2
no_gaiji,𠼉,2
no_gaiji,㛺,2
no_gaiji,𪁢,2
no_gaiji,䐈,2
no_gaiji,鬞,2
no_gaiji,𢵧,2
no_gaiji,𠗌,2
no_gaiji,㒊,2
no_gaiji,譶,2
no_gaiji,𣖳,2
no_gaiji,䩿,2
no_gaiji,㡓,2
no_gaiji,㗼,2
no_gaiji,𩜋,2
no_gaiji,䥡,2
no_gaiji,餃,2
no_gaiji,䆸,2
no_gaiji,漹,2
no_gaiji,𣈞,2
rjchar,邲,2
no_gaiji,鱎,2
no_gaiji,鑎,2
no_gaiji,傕,2
normal,黼,2
no_gaiji,鐅,2
normal,蚑,2
no_gaiji,𥓂,2
no_gaiji,迱,2
no_gaiji,𤪀,2
no_gaiji,羍,2
no_gaiji,𩣯,2
normal,珍,2
no_gaiji,釚,2
no_gaiji,𥕥,2
no_gaiji,𦅘,2
no_gaiji,㒆,2
normal,襪,2
no_gaiji,𩫈,2
no_gaiji,衜,2
no_gaiji,醂,2
no_gaiji,韾,2
no_gaiji,禒,2
no_gaiji,忲,2
no_gaiji,昍,2
no_gaiji,办,2
no_gaiji,㩼,2
no_gaiji,𪇘,2
no_gaiji,𢅤,2
no_gaiji,崏,2
no_gaiji,𣧾,2
normal,奐,2
no_gaiji,𣐬,2
no_gaiji,臕,2
no_gaiji,𨻽,2
no_gaiji,𩼟,2
no_gaiji,䁝,2
no_gaiji,𠆳,2
no_gaiji,㠙,2
no_gaiji,爂,2
no_gaiji,楇,2
normal,苦,2
no_gaiji,膘,2
normal,牢,2
no_gaiji,癍,2
no_gaiji,皊,2
no_gaiji,𩖷,2
no_gaiji,㻴,2
no_gaiji,芁,2
normal,捽,2
no_gaiji,峑,2
no_gaiji,䥸,2
no_gaiji,睄,2
normal,輂,2
no_gaiji,𣆰,2
normal,匭,2
no_gaiji,𣚛,2
no_gaiji,𩝗,2
no_gaiji,𨄌,2
no_gaiji,榲,2
no_gaiji,銨,2
char_in_siddham_font,箍,2
normal,愆,2
no_gaiji,𥰼,2
char_in_siddham_font,狪,2
char_in_siddham_font,姨,2
char_in_siddham_font,哽,2
char_in_siddham_font,高,2
char_in_siddham_font,鬥,2
char_in_siddham_font,莘,2
char_in_siddham_font,瑜,2
char_in_siddham_font,氳,2
char_in_siddham_font,漳,2
char_in_siddham_font,潭,2
char_in_siddham_font,潛,2
char_in_siddham_font,禦,2
char_in_siddham_font,積,2
char_in_siddham_font,轅,2
char_in_siddham_font,輿,2
char_in_siddham_font,孀,2
char_in_siddham_font,孃,2
no_gaiji,𡞸,2
char_in_siddham_font,緀,2
no_gaiji,𤮴,2
no_gaiji,鷉,2
no_gaiji,墇,2
char_in_siddham_font,箛,2
no_gaiji,罶,2
no_gaiji,𨔧,2
no_gaiji,湦,2
char_in_siddham_font,綯,2
no_gaiji,𡶇,2
no_gaiji,澰,2
char_in_siddham_font,稍,2
no_gaiji,酨,2
no_gaiji,鄋,2
no_gaiji,趻,2
no_gaiji,䤿,2
no_gaiji,緆,2
no_gaiji,𣳸,2
no_gaiji,梸,2
char_in_siddham_font,夗,2
no_gaiji,旝,2
no_gaiji,砶,2
no_gaiji,䲰,2
no_gaiji,獓,2
no_gaiji,堘,2
char_in_siddham_font,妅,2
no_gaiji,㹳,2
no_gaiji,湳,2
normal_unicode,㵵,2
no_gaiji,𢄙,2
no_gaiji,𩅰,2
no_gaiji,䙚,2
no_gaiji,觺,2
no_gaiji,蔳,2
no_gaiji,𨴻,2
no_gaiji,䌩,2
no_gaiji,𩣔,2
no_gaiji,㒇,2
no_gaiji,楉,2
no_gaiji,烴,2
no_gaiji,訤,2
no_gaiji,𨑭,2
no_gaiji,䘰,2
no_gaiji,𡈻,2
no_gaiji,壋,2
no_gaiji,襺,2
no_gaiji,鵗,2
no_gaiji,𨚚,2
normal_unicode,𢼷,2
no_gaiji,𠻢,2
no_gaiji,蠼,2
normal_unicode,𥙁,2
no_gaiji,肮,2
no_gaiji,䶜,2
no_gaiji,挛,2
no_gaiji,穚,2
normal,遼,2
normal,鵩,2
no_gaiji,嫮,2
normal_unicode,㴲,2
normal_unicode,𪋁,2
no_gaiji,㰳,2
char_in_siddham_font,粻,2
no_gaiji,餯,2
no_gaiji,𩼽,2
no_gaiji,瑬,2
char_in_siddham_font,粿,2
char_in_siddham_font,綝,2
no_gaiji,𢮂,2
no_gaiji,壉,2
normal,色,2
no_gaiji,礝,2
no_gaiji,叴,2
no_gaiji,麠,2
no_gaiji,洢,2
char_in_siddham_font,緌,2
no_gaiji,瑧,2
normal,隰,2
char_in_siddham_font,罳,2
no_gaiji,𣮷,2
char_in_siddham_font,渝,2
no_gaiji,貾,2
char_in_siddham_font,翣,2
char_in_siddham_font,梭,2
no_gaiji,巿,2
no_gaiji,悿,2
char_in_siddham_font,周,2
char_in_siddham_font,聜,2
no_gaiji,𩑺,2
char_in_siddham_font,淭,2
char_in_siddham_font,膃,2
char_in_siddham_font,佁,2
no_gaiji,㴩,2
char_in_siddham_font,膋,2
char_in_siddham_font,蜬,2
no_gaiji,縰,2
no_gaiji,𩫶,2
no_gaiji,䤦,2
no_gaiji,𣣨,2
normal_unicode,𥯗,2
no_gaiji,䴈,2
char_in_siddham_font,蒟,2
no_gaiji,䮇,2
no_gaiji,饝,2
no_gaiji,𦅼,2
no_gaiji,祽,2
char_in_siddham_font,洴,2
no_gaiji,𦟯,2
char_in_siddham_font,姊,2
no_gaiji,暷,2
char_in_siddham_font,蒱,2
char_in_siddham_font,芸,2
char_in_siddham_font,冽,2
char_in_siddham_font,泩,2
no_gaiji,𧐴,2
char_in_siddham_font,札,2
char_in_siddham_font,妁,2
no_gaiji,墒,2
normal,鏡,2
no_gaiji,𠿗,2
no_gaiji,𦅄,2
char_in_siddham_font,蓇,2
no_gaiji,𥌆,2
no_gaiji,㨃,2
no_gaiji,𪔖,2
no_gaiji,𣆊,2
no_gaiji,曫,2
no_gaiji,𣡄,2
no_gaiji,㓓,2
no_gaiji,𥊳,2
no_gaiji,𥈵,2
no_gaiji,𧒓,2
char_in_siddham_font,蝀,2
no_gaiji,𤟡,2
char_in_siddham_font,蜒,2
no_gaiji,崋,2
no_gaiji,𨄙,2
no_gaiji,𧭹,2
no_gaiji,𧿤,2
no_gaiji,𧈤,2
no_gaiji,焲,2
no_gaiji,𧱾,2
no_gaiji,㤱,2
no_gaiji,𥐊,2
normal,德,2
no_gaiji,睾,2
no_gaiji,譼,2
no_gaiji,䊤,2
no_gaiji,𧓌,2
char_in_siddham_font,蜵,2
no_gaiji,𦩩,2
no_gaiji,竤,2
no_gaiji,𥼂,2
normal_unicode,㷈,2
no_gaiji,𡵞,2
no_gaiji,𦤔,2
no_gaiji,螲,2
no_gaiji,𣲎,2
char_in_siddham_font,蜤,2
no_gaiji,烰,2
char_in_siddham_font,蜚,2
no_gaiji,塷,2
no_gaiji,𦾧,2
no_gaiji,鏾,2
no_gaiji,弤,2
no_gaiji,牼,2
no_gaiji,𢩹,2
no_gaiji,𪑚,2
no_gaiji,薣,2
normal,蔕,2
no_gaiji,㨵,2
no_gaiji,𦨍,2
no_gaiji,䂌,2
normal,戢,2
normal,剢,2
no_gaiji,㵲,2
no_gaiji,𢮱,2
no_gaiji,褵,2
no_gaiji,㴭,2
no_gaiji,俀,2
no_gaiji,㛘,2
no_gaiji,綗,2
no_gaiji,𠏗,2
no_gaiji,豘,2
normal_unicode,凭,2
no_gaiji,幓,2
no_gaiji,𧜅,2
normal,甍,2
no_gaiji,𢱥,2
no_gaiji,鐀,2
normal,跛,2
no_gaiji,鋿,2
no_gaiji,怟,2
no_gaiji,伿,2
normal,夙,2
no_gaiji,㔣,2
normal_unicode,𠃌,2
no_gaiji,𣏹,2
no_gaiji,𩕋,2
normal,封,2
no_gaiji,㤔,2
no_gaiji,𧓋,2
no_gaiji,麙,2
normal_unicode,嚟,2
no_gaiji,桻,2
no_gaiji,𥟄,2
normal,乘,2
no_gaiji,㒂,2
no_gaiji,𨎺,2
normal,逆,2
no_gaiji,𠟅,2
normal_unicode,𣱉,2
no_gaiji,靾,2
no_gaiji,𨎰,2
no_gaiji,𧇩,2
no_gaiji,㙲,2
normal,箭,2
no_gaiji,𠿇,2
no_gaiji,稫,2
no_gaiji,㖕,2
normal,兗,2
no_gaiji,㔻,2
no_gaiji,𦛒,2
no_gaiji,𣥭,2
normal_unicode,𥫴,2
no_gaiji,𧊗,2
no_gaiji,叺,2
no_gaiji,虇,2
no_gaiji,鐬,2
normal,倪,2
normal,笑,2
no_gaiji,𡺧,2
no_gaiji,瀢,2
no_gaiji,𣮎,2
no_gaiji,𣡆,2
normal,厥,2
no_gaiji,𤙛,2
no_gaiji,䛵,2
no_gaiji,遃,2
normal,肯,2
normal_unicode,胷,2
normal,雙,2
char_in_siddham_font,炊,2
no_gaiji,𧩓,2
no_gaiji,鶈,2
normal_unicode,𡊒,2
no_gaiji,𪈺,2
no_gaiji,虰,2
no_gaiji,骿,2
no_gaiji,𠜁,2
no_gaiji,欪,2
no_gaiji,瞮,2
no_gaiji,滊,2
normal_unicode,𩞁,2
no_gaiji,畂,2
no_gaiji,𧉬,2
no_gaiji,㑆,2
no_gaiji,𦥝,2
normal,撻,2
no_gaiji,梒,2
no_gaiji,蠠,2
no_gaiji,㞚,2
no_gaiji,軮,2
no_gaiji,猯,2
no_gaiji,跜,2
normal,雍,2
normal,脂,2
normal_unicode,稗,2
no_gaiji,䰉,2
no_gaiji,篘,2
no_gaiji,㷻,2
no_gaiji,䀟,2
no_gaiji,𡊯,2
no_gaiji,䴺,2
no_gaiji,貤,2
no_gaiji,㝿,2
no_gaiji,厵,2
no_gaiji,𥐫,2
normal,尟,2
no_gaiji,𢖱,2
no_gaiji,㠔,2
no_gaiji,𦃆,2
no_gaiji,㪤,2
no_gaiji,𨧱,2
no_gaiji,骩,2
no_gaiji,𦭡,2
no_gaiji,穛,2
no_gaiji,𤤴,2
no_gaiji,栔,2
no_gaiji,彾,2
no_gaiji,篽,2
no_gaiji,𦛟,2
no_gaiji,𣣫,2
no_gaiji,䁵,2
no_gaiji,𢲪,2
no_gaiji,摮,2
normal,陽,2
no_gaiji,𣃂,2
no_gaiji,𤳳,2
no_gaiji,𢱲,2
no_gaiji,𩈜,2
no_gaiji,轁,2
no_gaiji,𣙪,2
no_gaiji,焹,2
no_gaiji,戓,2
normal,勇,2
no_gaiji,䮞,2
no_gaiji,𣩒,2
no_gaiji,𦽡,2
no_gaiji,𢺢,2
no_gaiji,䁑,2
no_gaiji,溚,2
no_gaiji,𤨊,2
no_gaiji,䄧,2
no_gaiji,𥙣,2
no_gaiji,𧴈,2
no_gaiji,𢕕,2
normal,糞,2
no_gaiji,婐,2
no_gaiji,㡴,2
no_gaiji,𨜕,2
no_gaiji,𥖵,2
no_gaiji,鄻,2
no_gaiji,蜰,2
normal_unicode,𤴺,2
no_gaiji,薧,2
no_gaiji,𦪶,2
no_gaiji,𣌭,2
no_gaiji,𤵸,2
no_gaiji,𢆷,2
normal_unicode,𪚰,2
normal,椔,2
no_gaiji,轖,2
no_gaiji,𧳮,2
no_gaiji,倗,2
no_gaiji,𧧪,2
no_gaiji,𪀝,2
normal,巫,2
no_gaiji,𨆚,2
normal,炒,2
no_gaiji,蘱,2
no_gaiji,徾,2
no_gaiji,𢦒,2
normal,奩,2
no_gaiji,螚,2
no_gaiji,䍜,2
no_gaiji,䀗,2
no_gaiji,𩓒,2
no_gaiji,𡲣,2
no_gaiji,獌,2
no_gaiji,䯧,2
no_gaiji,絼,2
no_gaiji,妑,2
no_gaiji,䯻,2
no_gaiji,怰,2
normal,鷇,2
no_gaiji,驦,2
no_gaiji,𨍊,2
no_gaiji,𨄓,2
no_gaiji,甏,2
no_gaiji,槒,2
no_gaiji,𥳞,2
normal,牆,2
no_gaiji,𤔌,2
no_gaiji,俕,2
no_gaiji,㽜,2
no_gaiji,𦷟,2
no_gaiji,渏,2
no_gaiji,釩,2
char_in_siddham_font,鞀,2
no_gaiji,瀄,2
char_in_siddham_font,裺,2
no_gaiji,渱,2
no_gaiji,縇,2
no_gaiji,稴,2
no_gaiji,𥅲,2
normal,煙,2
no_gaiji,𧸽,2
no_gaiji,𨇯,2
no_gaiji,𢺞,2
normal,光,2
normal_unicode,籢,2
normal,聵,2
no_gaiji,菎,2
no_gaiji,轊,2
no_gaiji,㱲,2
char_in_siddham_font,靻,2
char_in_siddham_font,訊,2
normal,險,2
normal_unicode,𥘹,2
no_gaiji,鈲,2
normal,皺,2
no_gaiji,媖,2
no_gaiji,𩕃,2
no_gaiji,瓃,2
no_gaiji,𡋕,2
no_gaiji,銬,2
normal_unicode,𩓪,2
normal_unicode,𢐡,2
no_gaiji,𠩵,2
char_in_siddham_font,馹,2
char_in_siddham_font,駇,2
no_gaiji,𧶛,2
no_gaiji,𢯂,2
no_gaiji,𣼍,2
no_gaiji,蟑,2
no_gaiji,垮,2
no_gaiji,甩,2
no_gaiji,脨,2
no_gaiji,𩖨,2
normal,祀,2
no_gaiji,𪊱,2
no_gaiji,熂,2
no_gaiji,𠏋,2
no_gaiji,媥,2
normal,黔,2
no_gaiji,𣟀,2
char_in_siddham_font,儆,2
no_gaiji,㝉,2
no_gaiji,萗,2
no_gaiji,䙅,2
no_gaiji,𠛉,2
no_gaiji,泈,2
no_gaiji,菧,2
no_gaiji,俴,2
no_gaiji,𨮼,2
normal,岸,2
no_gaiji,𡇪,2
normal,詼,2
no_gaiji,誀,2
no_gaiji,爩,2
no_gaiji,鑫,2
no_gaiji,蒰,2
rjchar,妘,2
rjchar,恦,2
no_gaiji,灠,2
no_gaiji,𪤑,2
no_gaiji,䭕,2
no_gaiji,𦢆,2
no_gaiji,㟲,2
no_gaiji,嵻,2
no_gaiji,𠩘,2
no_gaiji,錝,2
no_gaiji,𤄗,2
rjchar,呧,2
no_gaiji,㛛,2
rjchar,玤,2
no_gaiji,䍤,2
no_gaiji,𡄸,2
no_gaiji,碬,2
normal,薛,2
no_gaiji,𧬰,2
no_gaiji,㖏,2
rjchar,侂,2
rjchar,疕,2
no_gaiji,槴,2
normal,敵,2
rjchar,扦,2
rjchar,峛,2
normal,罄,2
no_gaiji,𥧡,2
no_gaiji,𣹫,2
no_gaiji,𨈟,2
rjchar,孖,2
normal,彧,2
no_gaiji,緭,2
no_gaiji,樼,2
no_gaiji,㕼,2
no_gaiji,塯,2
no_gaiji,𦍐,2
no_gaiji,𢮨,2
no_gaiji,撁,2
no_gaiji,𦛞,2
normal,哅,2
unicode-char,𥦖,2
no_gaiji,鋉,2
normal,漆,2
no_gaiji,玵,2
no_gaiji,𦡦,2
no_gaiji,𣝏,2
no_gaiji,𥦷,2
normal,嵋,2
no_gaiji,𡡤,2
no_gaiji,𣘤,2
no_gaiji,燷,2
no_gaiji,𦫈,2
no_gaiji,𧓹,2
normal,盱,2
no_gaiji,㖭,2
no_gaiji,趓,2
no_gaiji,阥,2
no_gaiji,𩓫,2
no_gaiji,𥟱,2
normal,變,2
no_gaiji,䆩,2
no_gaiji,龤,2
no_gaiji,鼟,2
no_gaiji,碐,2
no_gaiji,鰟,2
no_gaiji,㳯,2
no_gaiji,婜,2
normal,簾,2
no_gaiji,嵢,2
normal_unicode,栛,2
no_gaiji,𦄱,2
no_gaiji,鮞,2
no_gaiji,𦖻,2
normal,滿,2
no_gaiji,𧭉,2
no_gaiji,𧴙,2
normal_unicode,𢿧,2
no_gaiji,誻,2
no_gaiji,𩦱,2
no_gaiji,㑨,2
no_gaiji,暔,2
no_gaiji,𡌔,2
no_gaiji,乨,2
no_gaiji,𢬸,2
no_gaiji,𢮋,2
no_gaiji,𠸺,2
no_gaiji,𣴬,2
no_gaiji,𦪖,2
no_gaiji,𢯦,2
no_gaiji,墧,2
no_gaiji,𥔧,2
no_gaiji,脭,2
no_gaiji,嘫,2
normal,嗥,2
no_gaiji,䇞,2
no_gaiji,䘐,2
no_gaiji,𦱕,2
no_gaiji,㽲,2
no_gaiji,𥹝,2
no_gaiji,𨊓,2
no_gaiji,𢫪,2
no_gaiji,𧕩,2
normal,鬲,2
no_gaiji,篿,2
normal,紝,2
normal_unicode,𨓇,2
no_gaiji,芐,2
no_gaiji,䩲,2
normal,咎,2
no_gaiji,漎,2
no_gaiji,𦝪,2
normal,啻,2
no_gaiji,鷊,2
no_gaiji,酏,2
no_gaiji,茺,2
no_gaiji,嘪,2
no_gaiji,𥦱,2
no_gaiji,𤻴,2
no_gaiji,躣,2
no_gaiji,愩,2
no_gaiji,㷬,2
no_gaiji,櫅,2
no_gaiji,𤿧,2
no_gaiji,𨩻,2
no_gaiji,跒,2
no_gaiji,劀,2
no_gaiji,菭,2
no_gaiji,埨,2
no_gaiji,𧌓,2
no_gaiji,䡉,2
no_gaiji,䞬,2
no_gaiji,乜,2
no_gaiji,㕉,2
no_gaiji,鑭,2
no_gaiji,㯇,2
no_gaiji,镽,2
no_gaiji,𨲭,2
normal,卷,2
no_gaiji,轃,2
no_gaiji,𣪁,2
no_gaiji,雿,2
normal,紱,2
no_gaiji,䔈,2
no_gaiji,璛,2
normal,侯,2
no_gaiji,𨥑,2
no_gaiji,𢵮,2
normal,盭,2
no_gaiji,𢤬,2
no_gaiji,𨴍,2
no_gaiji,𣵁,2
unicode-char,𡡾,2
no_gaiji,蓈,2
no_gaiji,㼵,2
no_gaiji,諑,2
no_gaiji,妟,2
no_gaiji,枈,2
no_gaiji,𦿜,2
normal_unicode,𠢤,2
no_gaiji,鵉,2
no_gaiji,𣷱,2
no_gaiji,桲,2
no_gaiji,紸,2
no_gaiji,鞄,2
no_gaiji,𤋭,2
no_gaiji,睓,2
no_gaiji,㻲,2
no_gaiji,𤏝,2
no_gaiji,擹,2
normal,蕤,2
no_gaiji,𣓈,2
no_gaiji,菨,2
no_gaiji,氃,2
no_gaiji,𡓄,2
no_gaiji,橞,2
no_gaiji,𡿧,2
no_gaiji,寁,2
no_gaiji,栾,2
normal,厥,2
no_gaiji,擃,2
no_gaiji,拎,2
no_gaiji,蒮,2
no_gaiji,䂙,2
no_gaiji,𨈚,2
no_gaiji,祢,2
no_gaiji,靕,2
no_gaiji,𠝖,2
no_gaiji,銝,2
no_gaiji,𨓲,2
normal,蛇,2
no_gaiji,侼,2
no_gaiji,㮱,2
no_gaiji,𧬏,2
no_gaiji,䂑,2
normal,寇,2
no_gaiji,䶉,2
no_gaiji,灧,2
no_gaiji,蕒,2
no_gaiji,㚄,2
no_gaiji,𪁰,2
no_gaiji,䝩,2
no_gaiji,氋,2
normal,寇,2
normal,繙,2
no_gaiji,䱐,2
no_gaiji,櫎,2
normal,遽,2
no_gaiji,𥨖,2
no_gaiji,曓,2
normal_unicode,𣰏,2
no_gaiji,鯇,2
no_gaiji,𠜲,2
no_gaiji,𣲪,2
no_gaiji,𠓛,2
no_gaiji,癠,2
no_gaiji,𠿡,2
no_gaiji,㜹,2
unicode-char,𡙡,2
normal,茂,2
no_gaiji,𢴧,2
no_gaiji,毰,2
no_gaiji,𥼘,2
no_gaiji,䠥,2
normal,掬,2
no_gaiji,𧋓,2
no_gaiji,𠿜,2
no_gaiji,㝭,2
no_gaiji,孶,2
no_gaiji,㞇,2
no_gaiji,𢯾,2
no_gaiji,癐,2
no_gaiji,𩃸,2
no_gaiji,㙩,2
no_gaiji,洦,2
no_gaiji,㭋,2
no_gaiji,𪋎,2
no_gaiji,㕡,2
no_gaiji,坺,2
no_gaiji,䃑,2
unicode-char,𨓆,2
no_gaiji,謱,2
no_gaiji,䫭,2
normal,匏,2
no_gaiji,鶶,2
no_gaiji,𧨴,2
no_gaiji,呠,2
no_gaiji,㥉,2
no_gaiji,誏,2
no_gaiji,鸙,2
char_in_siddham_font,目,2
no_gaiji,𠽸,2
no_gaiji,翈,2
no_gaiji,溤,2
no_gaiji,扥,2
no_gaiji,𢃢,2
no_gaiji,柍,2
no_gaiji,鏆,2
no_gaiji,𡞟,2
normal,稽,2
no_gaiji,蹪,2
normal,郵,2
normal,藏,2
no_gaiji,𠈞,2
no_gaiji,珇,2
normal,憭,2
normal,割,2
normal,砒,2
no_gaiji,𡋺,2
no_gaiji,𨵉,2
no_gaiji,盓,2
no_gaiji,泃,2
no_gaiji,𪌃,2
no_gaiji,𧷔,2
no_gaiji,𢚓,2
normal,迤,2
normal,薤,2
no_gaiji,𥕏,2
no_gaiji,𣹩,2
no_gaiji,瀡,2
normal,朝,2
no_gaiji,㔙,2
no_gaiji,䪥,2
no_gaiji,𪐯,2
no_gaiji,檒,2
unicode-char,𧦝,2
no_gaiji,庨,2
no_gaiji,峷,2
char_in_siddham_font,誁,2
char_in_siddham_font,捨,2
no_gaiji,𢙴,2
no_gaiji,銇,2
no_gaiji,𢳂,2
no_gaiji,厹,2
no_gaiji,㡊,2
no_gaiji,㑻,2
char_in_siddham_font,俎,2
no_gaiji,瑹,2
no_gaiji,𪅛,2
no_gaiji,粞,2
normal_unicode,䖘,2
char_in_siddham_font,熇,2
no_gaiji,嶊,2
no_gaiji,憦,2
no_gaiji,朠,2
char_in_siddham_font,豥,2
no_gaiji,㛲,2
no_gaiji,𢆱,2
normal_unicode,㽔,2
char_in_siddham_font,朹,2
no_gaiji,䌄,2
no_gaiji,𧔧,2
no_gaiji,踓,2
no_gaiji,𪘲,2
no_gaiji,㚶,2
char_in_siddham_font,狐,2
no_gaiji,毄,2
no_gaiji,㵾,2
no_gaiji,𠊶,2
no_gaiji,𢉨,2
normal,鍵,2
char_in_siddham_font,厄,2
char_in_siddham_font,犬,2
normal,拶,2
no_gaiji,苠,2
no_gaiji,𠟂,2
normal,貞,2
no_gaiji,𨱬,2
no_gaiji,苂,2
char_in_siddham_font,友,2
no_gaiji,聐,2
no_gaiji,䂃,2
no_gaiji,𩂕,2
no_gaiji,鏸,2
no_gaiji,𤼃,2
no_gaiji,䒫,2
no_gaiji,烮,2
normal_unicode,𧐠,2
no_gaiji,枃,2
no_gaiji,匘,2
no_gaiji,遻,2
no_gaiji,𢙬,2
no_gaiji,敨,2
char_in_siddham_font,豦,2
no_gaiji,劝,2
no_gaiji,醥,2
normal,嚲,2
normal,逃,2
no_gaiji,𡀇,2
no_gaiji,𡺈,2
no_gaiji,𠻤,2
no_gaiji,𥱵,2
normal,跡,2
no_gaiji,𠼶,2
no_gaiji,㣚,2
no_gaiji,驣,2
no_gaiji,阞,2
char_in_siddham_font,準,2
no_gaiji,玏,2
char_in_siddham_font,吨,2
no_gaiji,齾,2
no_gaiji,𣪘,2
char_in_siddham_font,熏,2
no_gaiji,抩,2
no_gaiji,斻,2
normal,毷,2
no_gaiji,棌,2
no_gaiji,𥧄,2
normal,潰,2
char_in_siddham_font,漚,2
no_gaiji,峚,2
no_gaiji,脴,2
no_gaiji,𥎪,2
no_gaiji,㢒,2
char_in_siddham_font,碫,2
no_gaiji,茿,2
no_gaiji,疻,2
no_gaiji,𩦷,2
no_gaiji,𤃃,2
no_gaiji,挬,2
no_gaiji,躤,2
no_gaiji,𦪬,2
no_gaiji,𢹬,2
no_gaiji,𡃃,2
no_gaiji,𡿖,2
no_gaiji,馣,2
no_gaiji,藽,2
no_gaiji,鈽,2
normal,枻,2
char_in_siddham_font,鉯,2
no_gaiji,鄃,2
no_gaiji,叞,2
no_gaiji,𢋃,2
no_gaiji,睙,2
no_gaiji,㓺,2
no_gaiji,𣬪,2
no_gaiji,㕙,2
no_gaiji,魡,2
char_in_siddham_font,冥,2
no_gaiji,蚜,2
no_gaiji,𪗺,2
no_gaiji,𨑤,2
no_gaiji,𠴭,2
char_in_siddham_font,皿,2
no_gaiji,𣮪,2
no_gaiji,㒳,2
no_gaiji,𤃀,2
no_gaiji,逎,2
char_in_siddham_font,瑢,2
no_gaiji,𡼕,2
no_gaiji,蹳,2
char_in_siddham_font,遒,2
no_gaiji,魣,2
no_gaiji,砊,2
no_gaiji,謍,2
no_gaiji,𩳸,2
no_gaiji,燏,2
no_gaiji,𣺂,2
no_gaiji,𧊽,2
no_gaiji,蟩,2
no_gaiji,𢕘,2
no_gaiji,𩁙,2
no_gaiji,㲺,2
normal,獼,2
no_gaiji,蔎,2
no_gaiji,𦢧,2
char_in_siddham_font,瑵,2
no_gaiji,𡝌,2
normal,緇,2
no_gaiji,𤉹,2
char_in_siddham_font,廾,2
normal,襋,2
normal,羑,2
no_gaiji,𠺌,2
no_gaiji,㷉,2
no_gaiji,𦥬,2
no_gaiji,𣔭,2
char_in_siddham_font,甀,2
normal,爺,2
no_gaiji,梬,2
char_in_siddham_font,甃,2
char_in_siddham_font,畽,2
no_gaiji,𠸤,2
no_gaiji,𣋆,2
no_gaiji,𧣦,2
normal_unicode,𣨙,2
no_gaiji,㗙,2
no_gaiji,𩸹,2
normal,聽,2
no_gaiji,掚,2
no_gaiji,𧻍,2
no_gaiji,磏,2
char_in_siddham_font,琉,2
normal_unicode,㝅,2
normal,麰,2
char_in_siddham_font,砰,2
no_gaiji,頶,2
char_in_siddham_font,刻,2
no_gaiji,𧪖,2
char_in_siddham_font,趏,2
no_gaiji,烥,2
no_gaiji,娞,2
char_in_siddham_font,跲,2
no_gaiji,頪,2
no_gaiji,𠪚,2
normal,燦,2
normal,俟,2
normal,壑,2
no_gaiji,竜,2
no_gaiji,𠩲,2
no_gaiji,𤹡,2
normal,殘,2
normal,罪,2
no_gaiji,𠦶,2
no_gaiji,𤨲,2
no_gaiji,嶚,2
normal,虧,2
normal,紋,2
no_gaiji,𠶗,2
normal,拋,2
char_in_siddham_font,彎,2
normal,串,2
no_gaiji,幠,2
normal,爾,2
char_in_siddham_font,厖,2
no_gaiji,琔,2
no_gaiji,渵,2
no_gaiji,鎕,2
no_gaiji,𧒗,2
no_gaiji,漋,2
normal,鷂,2
no_gaiji,㟅,2
normal,壓,2
normal,貓,2
char_in_siddham_font,趒,2
char_in_siddham_font,角,2
no_gaiji,𥎄,2
no_gaiji,讆,2
normal,嗀,2
normal,辰,2
char_in_siddham_font,跬,2
no_gaiji,圢,2
char_in_siddham_font,跩,2
char_in_siddham_font,跢,2
no_gaiji,瑂,2
unicode-char,𨂻,2
