type,char,frequency
zzs,[序-予+必],1
zzs,[鹿/言],1
zzs,[序-予+青],1
zzs,[序-予+虐],1
zzs,[序-予+(袤-〦)],1
zzs,[序-予+黑],1
zzs,[廅-去+(恙-心)],1
zzs,[廅-去+(青-月)],1
zzs,[序-予+猒],1
zzs,[魔*斗],1
zzs,[病-丙+乇],1
zzs,[(工*几)/鳥],1
zzs,[莢-(人*人)+?],1
zzs,[病-丙+腹],1
zzs,[病-丙+((乏-之+虫)/((乏-之+虫)*(乏-之+虫)))],1
zzs,[病-丙+翟],1
zzs,[(囗@(企-止))/一/?],1
zzs,[病-丙+(一/ㄠ)],1
zzs,[王*(甬-用+(圉-土))],1
zzs,[出/(企-止+水)],1
zzs,[病-丙+(六/ㄆ)],1
zzs,[山/(爪-(乏-之))],1
zzs,[病-丙+(火/又)],1
zzs,[瘞-夾+猒],1
zzs,[拖-也+(廾-〡+卜)],1
zzs,[糸*裏],1
zzs,[綮-ㄆ+又],1
zzs,[糸*蠃],1
zzs,[啗-口+糸],1
zzs,[米*鹿],1
zzs,[口*忉],1
zzs,[糸*(又/(吰-口))],1
zzs,[糸*(素-糸+回)],1
zzs,[繟-(田/十)+田],1
zzs,[糸*元],1
zzs,[冘*辱],1
zzs,[絲*斤],1
zzs,[病-丙+((穩-禾)-工)],1
zzs,[糸*兜],1
zzs,[糸*(乏-之+虫)*也],1
zzs,[轡-口+匕],1
zzs,[(巫-工+土)/日],1
zzs,[緇-田+女],1
zzs,[(童-土+十)*頁],1
zzs,[葷-車+見],1
zzs,[煞-ㄆ+支],1
zzs,[烈-列+孚],1
zzs,[烈-列+(狂-王+動)],1
zzs,[烈-列+雍],1
zzs,[燆-(夭/口)+右],1
zzs,[啃-月+少],1
zzs,[烈-列+(肙*力)],1
zzs,[(土*乃)/土],1
zzs,[病-丙+毒],1
zzs,[火*(匚@夾)],1
zzs,[搕-去+天],1
zzs,[(檄-木+火)-ㄆ+九],1
zzs,[卸-ㄗ+(共-八+冉)],1
zzs,[炎*舌],1
zzs,[火*亶],1
zzs,[火*(((幻-ㄠ)@土)/((幻-ㄠ)@土))],1
zzs,[煜-立+工],1
zzs,[良*列],1
zzs,[烘-八+木],1
zzs,[犖-(火*火)+(ㄙ*ㄙ)],1
zzs,[大/王],1
zzs,[泳-永+家],1
zzs,[袖-由+((臘-月)-?+?)],1
zzs,[(〦/米)*ㄆ],1
zzs,[死/目],1
zzs,[泳-永+毫],1
zzs,[(申/八/女)*頁],1
zzs,[尸@坐],1
zzs,[泳-永+獻],1
zzs,[(雪-雨)/(矢*(十-〡+几))],1
zzs,[濆-貝+一],1
zzs,[泳-永+介],1
zzs,[邱-丘+汐],1
zzs,[泳-永+次],1
zzs,[柅-匕+辛],1
zzs,[泳-永+志],1
zzs,[泳-永+(扥-(打-丁))],1
zzs,[潬-(口*口)+(ㄙ*ㄙ)],1
zzs,[泳-永+遂],1
no_gaiji,Φ,1
zzs,[漹-正+(十/田)],1
zzs,[淯-月+(冉-土+＝)],1
zzs,[洌-歹+(前-刖+大)],1
zzs,[沉-几+具],1
zzs,[口*掌],1
zzs,[、*、],1
zzs,[泛-之+支],1
zzs,[又*鳥],1
zzs,[与*鳥],1
zzs,[示*(合/(ㄇ@(〡*〡)))],1
zzs,[(嘹-口)-(日/小)+貝],1
zzs,[淲-儿],1
zzs,[糸*闌],1
zzs,[澤-幸+(電-雨)],1
zzs,[湹-里+黑],1
zzs,[澈-育+青],1
zzs,[(雪-雨)/(土*凡)],1
zzs,[溘-去+(孱-尸)],1
zzs,[泳-永+己],1
zzs,[○@吽],1
zzs,[耳*皮],1
zzs,[門@(?/大)],1
zzs,[湦-生+月],1
zzs,[潰-貝+回],1
zzs,[罩-卓+千],1
zzs,[毛*詹],1
zzs,[言*(央-大+(⊥/ㄅ))],1
zzs,[高/上],1
zzs,[(敲-高+石)/言],1
zzs,[山/巳],1
zzs,[軍*豖],1
zzs,[言*(后-口+┬)],1
zzs,[謀-甘+廿],1
zzs,[諕-(乳-孚)],1
zzs,[詫-乇+(七/匕)],1
zzs,[口*(乏-之+虫)*也],1
zzs,[卄/秬],1
zzs,[鼬-由+里],1
zzs,[口*(田/廾)],1
zzs,[口*(曰/(黎-(暴-(日/共))+(恭-共)))],1
zzs,[虫*施],1
zzs,[巢-果+失],1
zzs,[口*量],1
zzs,[口*(曰/盧)],1
zzs,[恭-共+(束-木+大)],1
zzs,[口*彪],1
zzs,[口*晢],1
zzs,[口*幻],1
zzs,[目*(甯-用+冉)],1
zzs,[口*(白/儿)],1
zzs,[口*(參-(彰-章)+(恭-共))],1
zzs,[口*慝],1
zzs,[吼-子+(社-土)],1
zzs,[禾*弱],1
zzs,[穴/渥],1
zzs,[啊-可+(施-方)],1
zzs,[立*大],1
zzs,[古*　],1
zzs,[臘-月+口],1
zzs,[隳-隋+唎],1
zzs,[目*欠],1
zzs,[雨/澤],1
zzs,[歹*虀],1
zzs,[泳-永+昺],1
zzs,[口*(癹-几+口)],1
zzs,[席-廿+禺],1
zzs,[囗@(肆-聿)],1
zzs,[嚼-(采-木)+亡],1
zzs,[夕/軍],1
zzs,[蜌-土+月],1
zzs,[口*(仡-乙+子)],1
zzs,[示*雚],1
zzs,[○@(女/拜)],1
zzs,[○@乂],1
zzs,[〦/又],1
zzs,[阿-可+斯],1
zzs,[唸-今+喜],1
zzs,[哭-犬+(工/八)],1
zzs,[土*睿],1
zzs,[口*(擊-手+口)],1
zzs,[敲-高+哧],1
zzs,[口*惠],1
zzs,[口*(而/火)],1
zzs,[口*(〦/米)],1
zzs,[交*隹],1
zzs,[口*(乏-之+友)],1
zzs,[病-丙+周],1
zzs,[口*庢],1
zzs,[口*務],1
zzs,[木/母],1
zzs,[口*(女*(乞-乙+小))],1
zzs,[口*(阿-可+(嶙-山))],1
zzs,[牛*(鶯-(烈-列)+(乏-之))],1
zzs,[目/拆],1
zzs,[火/(〦-一+又)],1
zzs,[苭-力+　],1
zzs,[脊-月+(釜-父)],1
zzs,[梐-比+(髓-骨)],1
zzs,[金*音],1
zzs,[金*毒],1
zzs,[金*徙],1
zzs,[金*((色-巴+日)/ㄆ)],1
zzs,[鎧-山+止],1
zzs,[仁-二+兗],1
zzs,[金*(罩-卓+止)],1
zzs,[鋩-亡+杲],1
zzs,[金*(鼎-目+日)],1
zzs,[金*(戶@雨)],1
zzs,[金*(尸@雨)],1
zzs,[厂@劑],1
zzs,[(魚-(烈-列)+大)*旁],1
zzs,[(魚-(烈-列)+大)*比],1
zzs,[(瓜-、)/田],1
zzs,[捲-(厄-厂)+(令-(企-止))],1
zzs,[└@(人/一)],1
zzs,[金*黽],1
zzs,[烈-列+(金*敖)],1
zzs,[山/甜],1
zzs,[竺-二+埤],1
zzs,[金*籥],1
zzs,[卄/秭],1
zzs,[石*(遻-(這-言))],1
zzs,[刀/(妍-女)],1
zzs,[十十○],1
zzs,[色-巴+(罩-卓+支)],1
zzs,[奐-大+友],1
zzs,[美/(美*美)],1
zzs,[多*谷],1
zzs,[谷*牢],1
zzs,[(耜-耒)*牙],1
zzs,[遄-而+二],1
zzs,[澦-予+(上/示)],1
zzs,[(耜-耒)*(〦/米)],1
zzs,[來/米],1
zzs,[竺-二+鏃],1
zzs,[(一*一)/昍],1
zzs,[狴-比+升],1
zzs,[酉*右],1
zzs,[日*斥],1
zzs,[敲-高+(綴-糸)],1
zzs,[(乏-之+未)*康],1
zzs,[耒*卑],1
zzs,[(罩-卓+正)*寸],1
zzs,[揌-心+儿],1
zzs,[肉*寸],1
zzs,[蜀*斤],1
zzs,[立-、],1
zzs,[搕-去+(天/非)],1
zzs,[(((卯-ㄗ)*巳)/且)*斤],1
zzs,[○@塑],1
zzs,[(采-木+亞)*斤],1
zzs,[耳/(馬*牛)],1
zzs,[(亞-(一/(卄-一))+卯)*斤],1
zzs,[口*崗],1
zzs,[((〡@日)/三)*斤],1
zzs,[白/爪],1
zzs,[口*敵],1
zzs,[爪*失],1
zzs,[(彰-章+皮)/支],1
zzs,[冰-水+巠],1
zzs,[冰-水+(一/ㄠ)],1
zzs,[飢-几+亨],1
zzs,[中-口+(乂-(必-心))],1
zzs,[口*(止/天)*(入/米)],1
zzs,[〦/呆],1
zzs,[豸*帝],1
zzs,[子*(舄-臼+(十/曰))],1
zzs,[猛-孟+益],1
zzs,[猛-子+二],1
zzs,[支/皿],1
zzs,[方*與],1
zzs,[仁-二+(太*皿)],1
zzs,[旌-生+(狦-(狂-王))],1
zzs,[方*旋],1
zzs,[旌-生+巠],1
zzs,[徵-王+虫],1
zzs,[月*唇],1
zzs,[彳*(ㄆ/月)],1
zzs,[口*((尸-口+(占-口+田))@巳)],1
zzs,[○@云],1
zzs,[(嬴-口)-女+(口/虫)],1
zzs,[峻-山+彳],1
zzs,[尸@((一*一)/(牙-才+(舉-與)))],1
zzs,[尸@((一*一)/干)],1
zzs,[鬥@(豆*斗)],1
zzs,[犀-〡],1
zzs,[尸@隔],1
zzs,[革*昂],1
zzs,[屩-(夭/口)+右],1
zzs,[禾*(截-隹+韭)],1
zzs,[(犀-牛)-〡+(乳-孚)],1
zzs,[(犀-〡)-牛+乙],1
zzs,[○@(ㄙ/二)],1
zzs,[○@卅],1
zzs,[尸@樓],1
zzs,[仁-二+(陋-(阿-可))],1
zzs,[屨-彳+爿],1
zzs,[泳-永+寄],1
zzs,[○@(佛/(牛*心))],1
zzs,[(屧-彳)-木],1
zzs,[爿*瓦],1
zzs,[尸@(敲-高+爿)],1
zzs,[尸@從],1
zzs,[尸@災],1
zzs,[虛*元],1
zzs,[厥/食],1
zzs,[參*皮],1
zzs,[飢-几+厥],1
zzs,[番*風],1
zzs,[食*(乞-乙+小)],1
zzs,[饕-虎+(乞-乙+小)],1
zzs,[饕-虎+(后-口+市)],1
zzs,[高*元],1
zzs,[飢-几+各],1
zzs,[日/林],1
zzs,[日/黎],1
zzs,[山*玄],1
zzs,[(〦-一+尸)@女],1
zzs,[宋-木+攷],1
zzs,[口*(日/黎)],1
zzs,[彳*(田/各)],1
zzs,[日/里],1
zzs,[日/朗],1
zzs,[虫*游],1
zzs,[糸*戢],1
zzs,[日/(前-刖)],1
zzs,[日*(宭-尹+工)],1
zzs,[虫*(足-口+虍)],1
zzs,[萬/心],1
zzs,[這-言+日],1
zzs,[罕-干+米],1
zzs,[聲-耳+告],1
zzs,[羽*未],1
zzs,[日/(打-丁+羅)],1
zzs,[(阿-可+((雪-雨)/止/心))/木],1
zzs,[蒸-丞+豕],1
zzs,[囗@九],1
zzs,[怡-台+廚],1
zzs,[日*丕],1
zzs,[病-丙+(ㄙ/木)],1
zzs,[泳-永+撓],1
zzs,[(歹*民)/日],1
zzs,[麥*(米/女)],1
zzs,[月*(衣/日)],1
zzs,[識-言+日],1
zzs,[竺-二+鏗],1
zzs,[山*于],1
zzs,[狂-王+?],1
zzs,[田*令],1
zzs,[照-召+隹],1
zzs,[(殤-歹+日)-勿+大],1
zzs,[山*荅],1
zzs,[○@犬],1
zzs,[箴/木],1
zzs,[日*(ㄆ/巾)],1
zzs,[日*昺],1
zzs,[日*皇],1
zzs,[昶-永+又],1
zzs,[竺-二+堅],1
zzs,[日*(冗-几+具)],1
zzs,[革*(乏-之+友)],1
zzs,[(厂-一+(孛-子))@(工/日)],1
zzs,[款-欠+頁],1
zzs,[利-禾+佘],1
zzs,[女*血],1
zzs,[卸-ㄗ+當],1
zzs,[巡-(這-言)+(皴-皮)],1
zzs,[打-丁+造],1
zzs,[莫-大+艸],1
zzs,[ㄠ*頁],1
zzs,[亨-了+果],1
zzs,[渀-卉+文],1
zzs,[閽-氏+由],1
zzs,[竺-二+淥],1
zzs,[((阜-十)/└)*頁],1
zzs,[魚*靈],1
zzs,[(虺-兀+元)-虫+頁],1
zzs,[阿-可+(十/卄/米)],1
zzs,[隆-((一/生)+有)],1
zzs,[(壑-土)-又+巠],1
zzs,[泳-永+偃],1
zzs,[同-(一/口)+石],1
zzs,[玩-兀+下],1
zzs,[泳-永+圖],1
zzs,[帥-巾+市],1
zzs,[侃-口+(└@人)],1
zzs,[邱-丘+(((巨-匚)@十)/((巨-匚)@十))],1
zzs,[川/用],1
zzs,[邱-丘+(日/((巨-匚)@一))],1
zzs,[邱-丘+(且/(┘@一))],1
zzs,[邱-丘+(尸@禹)],1
zzs,[穴/先],1
zzs,[邱-丘+(叉-一)],1
zzs,[└@(卑-(白-日))],1
zzs,[改-己+石],1
zzs,[社-土+(施-方)],1
zzs,[卄/毓],1
zzs,[社-土+甲],1
zzs,[昆*焦],1
zzs,[〦/衾],1
zzs,[社-土+(乏-之+犬)],1
zzs,[○@生],1
zzs,[、/八],1
zzs,[脈-月+票],1
zzs,[山*屏],1
zzs,[同/立],1
zzs,[○@∵],1
zzs,[社-土+習],1
zzs,[社-土+畟],1
zzs,[社-土+監],1
zzs,[囗@突],1
zzs,[卄/(齋-示+貝)],1
zzs,[言*((舛-夕+(一/口))/鬲)],1
zzs,[邱-丘+牟],1
zzs,[社-土+市],1
zzs,[社-土+友],1
zzs,[社-土+支],1
zzs,[卄/麥],1
zzs,[泳-永+雁],1
zzs,[乳-孚+育],1
zzs,[王*哥],1
zzs,[雨/漸/耳],1
zzs,[社-土+(危-(夗-夕)+(一/巾))],1
zzs,[袖-由+奐],1
zzs,[嘆-口+白],1
zzs,[社-土+鬲],1
zzs,[卄/(多*可)],1
zzs,[社-土+多],1
zzs,[口*鵝],1
zzs,[禾*養],1
zzs,[(立/月)*(巳/衣)],1
zzs,[社-土+(牒-片)],1
zzs,[靄-曷+隻],1
zzs,[社-土+蓬],1
zzs,[耒*飛],1
zzs,[(嫡-女-十)/衣],1
zzs,[大/糸],1
zzs,[社-土+(尼-匕+辛)],1
zzs,[央/日],1
zzs,[社-土+猒],1
zzs,[社-土+色],1
zzs,[社-土+(珍-王)],1
zzs,[社-土+戒],1
zzs,[魚*叔],1
zzs,[言*又],1
zzs,[魚*(、廾、、)],1
zzs,[魚*(日/皿)],1
zzs,[噉/心],1
zzs,[穀-禾+羊],1
zzs,[羊*(夕/又)],1
zzs,[羊*殳],1
zzs,[方*(?/僉)],1
zzs,[牧/(厂@干)],1
zzs,[牛*(尹/句)],1
zzs,[牛*木],1
zzs,[孚*虎],1
zzs,[(采-木+ㄎ)*虎],1
zzs,[(采-木+丁)*虎],1
zzs,[虎-儿+七],1
zzs,[虓-儿+巾],1
zzs,[旭-日+虒],1
zzs,[狂-王+鬼],1
zzs,[狂-王+它],1
zzs,[這-言+(脩-(仁-二)+彳)],1
zzs,[狂-王+(米/田)],1
zzs,[狂-王+寸],1
zzs,[馬*吉],1
zzs,[馬*(虎-儿+丘)],1
zzs,[啜/曰],1
zzs,[馬/(衣-〦)],1
zzs,[馬*(票-示+(衣-〦))],1
zzs,[票*馬],1
zzs,[馬*安],1
zzs,[人/為],1
zzs,[馬*(叉-一)],1
zzs,[序-予+(雍-〦)],1
zzs,[(上/矢)*(堔-土)],1
zzs,[怡-台+田],1
zzs,[馬*((甬-用)/(甬-用))],1
zzs,[馬*((己-(乳-孚))/(己-(乳-孚)))],1
zzs,[馬*勾],1
zzs,[虒-虎+午],1
zzs,[駃-人+(〡/又)],1
zzs,[(穀-(一/禾)+夕)/ㄗ],1
zzs,[善*鳥],1
zzs,[歹*頁],1
zzs,[(口/安)*鳥],1
zzs,[(夕/安)*鳥],1
zzs,[怡-台+(篾-戍+伐)],1
zzs,[打-丁+(褒-保+公)],1
zzs,[(冗-几+具)*鳥],1
zzs,[尤*鳥],1
zzs,[(尸@工)*鳥],1
zzs,[鳥*冗],1
zzs,[垢-口+巾],1
zzs,[木*幻],1
zzs,[目*((序-予+林)/手)],1
zzs,[(自/(犀-尸-牛)/十)*鳥],1
zzs,[竺-二+鐸],1
zzs,[(亦*欠)/虫],1
zzs,[去*烏],1
zzs,[(((美-王)-大)/貝)*(((美-王)-大)/貝)],1
zzs,[篾-戍+(冗-几+(夗-夕+匕))],1
zzs,[怡-台+迶],1
zzs,[病-丙+漏],1
zzs,[監-皿+玉],1
zzs,[(病-丙+猒)/黑],1
zzs,[山*罔],1
zzs,[種*力],1
zzs,[券-刀+鳥],1
no_gaiji,Ṁ,1
zzs,[惱-囟+心],1
zzs,[虫*孔],1
zzs,[噗-口+彳],1
zzs,[而/支],1
zzs,[((夾-(人*人)+(前-刖))*力)/止],1
zzs,[(乏-之+虫)*(一/几)],1
zzs,[谷-口+(乏-之+虫)],1
zzs,[仁-二+天],1
zzs,[沃-大+(、/巳)],1
zzs,[(乏-之+虫)*敢],1
zzs,[虫*辟],1
zzs,[木*蔡],1
zzs,[(乏-之+虫)*(葛-(└@人)+匕)],1
zzs,[湤-方+(阿-可)],1
zzs,[虫*寧],1
zzs,[丮-(舉-與)+((乏-之+虫)/((乏-之+虫)*(乏-之+虫)))],1
zzs,[卄/(丁-一+(?*人))],1
zzs,[二/正],1
zzs,[(穀-(一/禾)+未)/會],1
zzs,[丮-(舉-與)+(虫*虫)],1
zzs,[鳶-鳥+(乏-之+虫)],1
zzs,[(乏-之+虫)*(襄-(口*口)+(ㄙ*ㄙ))],1
zzs,[(乏-之+虫)*(襄-(口*口))],1
zzs,[虫*菴],1
zzs,[打-丁+維],1
zzs,[歕-卉+土],1
zzs,[怡-台+九],1
zzs,[幾-人+(乏-之+虫)],1
zzs,[(乏-之+虫)*(而/而)],1
zzs,[(乏-之+虫)*(田/廾)],1
zzs,[(乏-之+(虫-、))*(罩-卓+用)],1
zzs,[(乏-之+(虫-、))*(冗-几+用)],1
zzs,[拖-也+(足-口)],1
zzs,[尸@(泳-永+矢)],1
zzs,[(乏-之+(虫-、))*黽],1
zzs,[虫*於],1
zzs,[(壹*皮)/目],1
zzs,[烈-列+(彳*〡*晏)],1
zzs,[篾-戍+(夕*(弋-、))],1
zzs,[螘-山+止],1
zzs,[壹-豆+(石/虫)],1
zzs,[璅-果+(日/小)],1
zzs,[(亦*殳)/虫],1
zzs,[(赤*殳)/虫],1
zzs,[王*散],1
zzs,[螫-赤+亦],1
zzs,[虫*纍],1
zzs,[石*薑],1
zzs,[碓/木],1
zzs,[石*止],1
zzs,[宋-木+胃],1
zzs,[石*麗],1
zzs,[石*(一/ㄠ)],1
zzs,[言*廿],1
zzs,[石*朵],1
zzs,[山*丸],1
zzs,[山*(一/几)],1
zzs,[(隱-工+(巨-匚))-心],1
zzs,[彳*(肆-聿+(己-(乳-孚)+(一/乂)))],1
zzs,[山/廖],1
zzs,[木*歹*木],1
zzs,[無/口/(之-、)],1
zzs,[厂@舀],1
zzs,[余/(山*山)],1
zzs,[亞/山],1
zzs,[去/石],1
zzs,[山*(皮-又+(王/口/用))],1
zzs,[(男*男)/女],1
zzs,[口*亍],1
zzs,[仁-二+((弓@人)/一)],1
zzs,[山/(止*帚)],1
zzs,[聲-耳+系],1
zzs,[山*鬲],1
zzs,[嶠-(夭/口)+左],1
zzs,[辟-口+吉],1
zzs,[言*(申+、)],1
zzs,[土*末],1
zzs,[土*(固-十+儿)],1
zzs,[土*(恙-心+皿)],1
zzs,[曰/旦],1
zzs,[坭-匕+(羊-十)],1
zzs,[尸@虫],1
zzs,[罕-干+祋],1
zzs,[琛-王+米],1
zzs,[石*((厂@林)/心)],1
zzs,[打-丁+茅],1
zzs,[莽-犬+敉],1
zzs,[撩-(日/小)+(臾-臼+日)],1
zzs,[內/比],1
zzs,[〦/(工*口)/(衣-、)],1
zzs,[土*(勻/一)],1
zzs,[打-丁+殖],1
zzs,[(上/米)*(企-止+米)],1
zzs,[坭-匕+半],1
zzs,[女*(舉-與)],1
zzs,[怡-台+咼],1
zzs,[坭-匕+辛],1
zzs,[塏-山+止],1
zzs,[門@根],1
zzs,[(冉-土+(┴/十))*(冉-土+(┴/十))],1
zzs,[土*(〦/((人/人)*(人/人))/大)],1
zzs,[緡-糸-土],1
zzs,[笄-廾+(八/土)],1
zzs,[堞-世+廿],1
zzs,[(利-禾+井)/土],1
zzs,[((止/石)*谷)/土],1
zzs,[土*((荸-土+工)-子+(士/田/皿))],1
zzs,[禾*助],1
zzs,[病-丙+(垂-土+十)],1
zzs,[埥-月+(面-(百-日))],1
zzs,[罩-卓+(利-禾+(夾-(人*人)+(前-刖)))],1
zzs,[鎬-(〦/口)+右],1
zzs,[壖-而+(丘-(白-日))],1
zzs,[(耜-耒+土)/土],1
zzs,[(耜-耒+土)/廾],1
zzs,[女*育],1
zzs,[土*(凵@(口*了*又))],1
zzs,[竺-二+(目/大)],1
zzs,[算-目+日],1
zzs,[明/(冗-几+直)],1
zzs,[木*(ㄙ/目/一)],1
zzs,[竺-二+牋],1
zzs,[飢-几+皮],1
zzs,[卄/(甬-用+丑)],1
zzs,[竺-二+失],1
zzs,[竺-二+(雨/巾)],1
zzs,[箭/羽],1
zzs,[沉*鳥],1
zzs,[篾-戍+(冗-几+戈)],1
zzs,[(甬-用+丑)*皮],1
zzs,[阿-可+及],1
zzs,[檐-(八/言)+(工/口)],1
zzs,[澀-泳-永],1
zzs,[木*(瞿-隹+俟)],1
zzs,[木*(厂@巴)],1
zzs,[(木*矛)/木],1
zzs,[打-丁+(山/夆)],1
zzs,[冰-水+良],1
zzs,[起-巳+耳],1
zzs,[木*屏],1
zzs,[(牙*牙)/木],1
zzs,[木*宜],1
zzs,[木*(乞-乙+小)],1
zzs,[木*(孝-子+丁)],1
zzs,[口*(朔-月)],1
zzs,[七/木],1
zzs,[木*逢],1
zzs,[木*(篾-戍+(冗-几+戈))],1
zzs,[打-丁+零],1
zzs,[山/(乃@(舉-與))],1
zzs,[木*(而/火)],1
zzs,[詣-匕+雨],1
zzs,[(禾/米)*离],1
zzs,[乏-之+(ㄐ/丁)],1
zzs,[(ㄙ/月)*長],1
zzs,[蠢-春+替],1
zzs,[木*苧],1
zzs,[身*火],1
zzs,[各-口+(虫*虫)],1
zzs,[木*(十/廿)],1
zzs,[木*盂],1
zzs,[女*(而/火)],1
zzs,[(土*口)/耳],1
zzs,[木*丳],1
zzs,[栜-(乂-(必-心))],1
zzs,[禾*(光-儿+(之-、))],1
zzs,[木*(宋-木+犬)],1
zzs,[蕢-貝+(黃-卄)],1
zzs,[力*左],1
zzs,[涌-用+(囗@羊)],1
zzs,[雩-ㄎ+(凵@少)],1
zzs,[亡/黽],1
zzs,[糸*(九/木)],1
zzs,[利-禾+(卄/用)],1
zzs,[糸*朵],1
zzs,[葵-天+耒],1
zzs,[苟-口+出],1
zzs,[鎳-木+(犀-(尸@(〡/牛))/今)],1
zzs,[卄/(夸-大+(((嘹-口)-小)-日))],1
zzs,[卄/(九/十)],1
zzs,[(雪-雨/(雪-雨))*鳥],1
no_gaiji,@,1
zzs,[月*(山/鳥)],1
zzs,[菜-木+(繭-卄)],1
zzs,[薎-代+戈],1
zzs,[卄/黠],1
zzs,[亡/(失*月*几)],1
zzs,[洩-(戈-、)+丈],1
zzs,[卄/(彳*(光-儿+(之-、)))],1
zzs,[怡-台+扈],1
zzs,[(膘-示+土)*几],1
zzs,[這-言+無],1
zzs,[車*夭],1
zzs,[怡-口+(己-(乳-孚)+((┐@一)/一))],1
zzs,[古/于],1
zzs,[口*((輯-耳+又)/糸)],1
zzs,[卄/(乞-乙+小)],1
zzs,[罕-干+幻],1
zzs,[卄/(佫-口+田)],1
zzs,[卄/一/(坐-土+工)],1
zzs,[卄/榴],1
zzs,[禹*虫],1
zzs,[立*主],1
zzs,[狂-王+((口*口)/禺)],1
zzs,[卄/雋],1
zzs,[蘪-米+木],1
zzs,[〦/(孿-子)-〦+月],1
zzs,[病-丙+報],1
zzs,[卄/(肄-聿+欠)],1
zzs,[蓿-百+丙],1
zzs,[(乏-之+虫)*冬],1
zzs,[卄/(獲-又+大)],1
zzs,[貝*(宜/八)],1
zzs,[澀-刃],1
zzs,[酉*(夾-(人*人)+(前-刖))],1
zzs,[莤*禾],1
zzs,[葂-力+ㄙ],1
zzs,[苑/廾],1
zzs,[怡-台+(旗-方)],1
zzs,[這-言+(烈-列+夕)],1
zzs,[肆-聿+((彰-章)/元)],1
zzs,[卄/(登-豆+土)],1
zzs,[〦/(冓-冉+(歹*匕))],1
zzs,[(冰-水+十)*(爭-(采-木)+(色-巴))],1
zzs,[肆-聿+((彰-章)/(買-八))],1
zzs,[苑/土],1
zzs,[蕗-各+束],1
zzs,[打-丁+本],1
zzs,[金*(乏-之+犬)],1
zzs,[日*奢],1
zzs,[蒿-口+米],1
zzs,[能-(ㄙ/月)],1
zzs,[糸*呈],1
zzs,[甘*后],1
zzs,[舍*古],1
zzs,[執/ㄊ],1
zzs,[病-丙+(器-犬+工)],1
zzs,[病-丙+(敲-高+婁)],1
zzs,[王*(戶@禾)],1
zzs,[多*各],1
zzs,[前-刖+間],1
zzs,[各*人],1
zzs,[千/山],1
zzs,[插-臼+凵],1
zzs,[山/(人*人)/一/(人*人)/山],1
zzs,[酉*弟],1
zzs,[享*(口/又)],1
zzs,[(└@(阜-十))*責],1
zzs,[虺-虫+勿],1
zzs,[虺-虫+危],1
zzs,[撮-取+用],1
zzs,[絅-口+(匚@一)],1
zzs,[培-土+(午/止)],1
zzs,[如/弓],1
zzs,[掤/心],1
zzs,[怡-台+(左/ㄙ)],1
zzs,[卄*〡*七],1
zzs,[山/(凵@(十@((人*人)/(人*人))))],1
zzs,[蜎-月+虫],1
zzs,[月*桑],1
zzs,[王*華],1
zzs,[仁-二+(丞-?)],1
zzs,[廾/口],1
zzs,[青*青],1
zzs,[捔*羊],1
zzs,[軍*豕],1
zzs,[三/毛],1
zzs,[(吉*(口/又))/豕],1
zzs,[(豕*老)/日],1
zzs,[昔*(色-巴+文)],1
zzs,[句-口+(文/日)],1
zzs,[冰-水+成],1
zzs,[魚*舌],1
zzs,[題-頁+至],1
zzs,[圪-乙+(十-〡+(凡@、))],1
zzs,[圪-乙+(舟-(白-日))],1
zzs,[涳-工+川],1
zzs,[宋-木+((冰-水+〡)*(口/又))],1
no_gaiji,Ṡ,1
zzs,[((武-止+目)-、)-一+(下-〡)],1
zzs,[才*((了-(丁-一)+(幻-ㄠ+人))/一)],1
zzs,[(口/└/月)*弋],1
zzs,[旆-巿+皮],1
zzs,[利-禾+(〦/ㄆ/小)],1
zzs,[泳-永+姪],1
zzs,[毾-毛+片],1
zzs,[古/(冗-几+(八/土))],1
zzs,[(橐-(石/木)-十)+(人/虫)],1
zzs,[旭-九+叉],1
zzs,[穴/凡],1
zzs,[若*也],1
zzs,[你*也],1
zzs,[吉/一/(乏-之+虫)],1
zzs,[埇-(、/用)+(刃/一)],1
zzs,[糸*(自/(白/儿))],1
zzs,[(泳-永+頁)*束],1
zzs,[又*日],1
zzs,[(角*崔)/(雋-隹)],1
zzs,[(角*隹)/(雋-隹)],1
zzs,[(口*〡*人)/一/(企-止)],1
zzs,[角*底],1
zzs,[瞌-去+日],1
zzs,[豆*毛],1
zzs,[口*方],1
zzs,[尸@(弓*(乞-乙+小))],1
zzs,[自/昍/兀],1
zzs,[口*癡],1
zzs,[角*(一/ㄠ)],1
zzs,[(口*(尸@工))/土],1
zzs,[日*是],1
zzs,[壹-豆+(乏-之+虫)],1
zzs,[糸*地],1
zzs,[肆-聿+((彰-章)/日)],1
zzs,[自/一/(巟-亡)],1
zzs,[鼻*(自/ㄆ)],1
zzs,[(云-二)/有],1
zzs,[日*多],1
zzs,[愣-方+(共/力)],1
zzs,[系-糸+(白-日+(肱-月))],1
zzs,[ㄙ/(肱-月)],1
zzs,[羌-儿+(冗-几+犮)],1
zzs,[〦/口/回/木],1
zzs,[口/水],1
zzs,[坐*見],1
zzs,[菧-氐+((中-口+(巨-匚))/土)],1
zzs,[(一/坐)*見],1
zzs,[((ㄙ-、+(白-日))/貝)*頁],1
zzs,[土*(常-吊+子)],1
zzs,[颱-台+几],1
