type,char,char_freq
single_vt,算,8
std,漫,8
single_vt,䁩,8
single_vt,嶴,8
std,崒,8
std,𢎪,8
std,掯,8
std,䌵,8
std,㑚,8
std,珽,8
single_vt,校,8
std,朒,8
std,閆,8
std,皾,8
std,帤,8
std,崺,8
single_vt,柝,8
single_vt,毦,8
std,嫂,8
std,脼,8
std,㼑,8
std,㯕,8
std,狑,8
std,𤦹,8
std,怉,8
single_vt,帢,8
std,䄇,8
std,嬤,8
std,柛,8
single_vt,昃,8
std,碢,8
std,亥,8
mul_vt,祘,8
std,墳,8
std,葍,8
single_vt,鹽,8
std,𧕅,8
std,崞,8
std,虣,8
std,簶,8
std,𥌊,8
std,哃,8
std,禗,8
std,哉,8
std,兇,8
std,黑,8
std,敱,8
std,椂,8
std,集,8
std,薢,8
std,祗,8
std,埦,8
std,嵹,8
single_vt,甾,8
std,將,8
std,𥄎,8
std,挩,8
std,賌,8
std,潒,8
single_vt,廬,8
std,曌,8
std,頨,8
std,膃,8
std,環,8
std,駉,8
std,璥,8
std,靬,8
std,氌,8
std,氆,8
std,嵛,8
std,噅,8
single_vt,坦,8
single_vt,貔,8
std,襢,8
std,廱,8
single_vt,子,8
mul_vt,𦠆,8
std,𤱔,8
std,搗,8
std,灂,8
std,旼,8
std,玾,8
std,黜,8
std,予,8
std,嵋,8
std,瓦,8
std,谼,8
std,𤏡,8
std,鑅,8
std,江,8
std,末,8
std,硱,8
std,豰,8
std,棱,8
std,㭿,8
std,礘,8
std,艻,8
std,𨤤,8
std,厜,8
std,篺,8
std,袹,8
std,𡍫,8
std,𤑫,8
std,𠲜,8
std,狉,8
std,囪,8
std,悙,8
std,戲,8
std,𥚢,8
std,禂,8
std,漊,8
std,漺,8
std,泩,8
std,耤,8
std,啕,8
std,垊,8
std,儝,8
std,裰,8
std,裾,8
std,䩯,8
mul_vt,㮎,8
std,燅,8
std,㙪,8
std,𦂅,8
std,霦,8
std,䁋,8
std,𦮠,8
single_vt,梗,8
mul_vt,𡳅,8
std,硬,8
std,剨,8
single_vt,剺,8
std,孖,8
std,觠,8
single_vt,蓖,8
std,炘,8
std,䫋,8
std,絚,8
std,㑷,8
single_vt,瞠,8
std,𣫢,8
single_vt,磣,8
std,跀,8
single_vt,鱔,8
mul_vt,𦙟,8
single_vt,蟘,8
std,偯,8
single_vt,崦,8
std,罭,8
single_vt,裕,8
std,㥒,8
std,樧,8
single_vt,𤖖,8
mul_vt,𡻱,8
single_vt,袨,8
std,𣗽,8
std,䏔,8
std,鄄,8
single_vt,俟,8
std,佋,8
std,㪺,8
std,懤,8
single_vt,疼,8
single_vt,誼,8
std,𩨬,8
single_vt,糝,8
mul_vt,𪀫,8
single_vt,叱,8
single_vt,釭,8
single_vt,嚭,8
single_vt,㗘,8
std,膝,8
std,㨖,8
std,謋,8
single_vt,籹,8
std,窵,8
single_vt,贍,8
std,鬣,8
std,䔮,8
std,噗,8
std,剓,8
std,薿,8
single_vt,齆,8
std,𤏖,8
single_vt,轆,8
std,莤,8
std,奣,8
std,驫,8
std,鄮,8
single_vt,褓,8
single_vt,喋,8
std,嗞,8
std,寢,8
std,𢉰,8
std,㭦,8
std,㩚,8
single_vt,盲,8
std,𠊲,8
std,錏,8
std,瘺,8
std,䩺,8
std,襚,8
single_vt,啒,8
std,𣛣,8
std,攈,8
std,聝,8
single_vt,蝕,8
std,𧩶,8
std,䝁,8
std,餑,8
std,鵴,8
std,呺,8
std,顖,8
std,𢌀,8
std,箷,8
std,𠲣,8
std,椇,8
std,𦁊,8
std,麩,8
std,𩜶,8
mul_vt,𡠜,8
std,䎂,8
single_vt,𪁒,8
std,𨻼,8
single_vt,疆,8
std,礩,8
single_vt,麨,8
std,沭,8
std,浘,8
std,啡,8
std,絟,8
std,胸,8
std,鋗,8
std,斳,8
std,𦚞,8
single_vt,秫,8
single_vt,螫,8
std,誔,8
std,䭉,8
std,粰,8
std,鐦,8
std,𤝙,8
std,汵,8
std,𨘤,8
std,菡,8
std,樎,8
std,婇,8
std,㭄,8
std,𢜫,8
std,籸,8
std,薕,8
single_vt,穬,8
std,𢙺,8
std,盦,8
std,稓,8
std,𧩮,8
std,唀,8
single_vt,驉,8
single_vt,彀,8
std,𠙦,8
std,偒,8
mul_vt,𤇏,8
std,牝,8
single_vt,𣣋,8
single_vt,摩,8
std,䐁,8
std,愭,8
std,橯,8
std,篖,8
single_vt,謾,8
single_vt,𧐴,8
std,䡾,8
std,潐,8
std,菽,8
std,㺗,8
std,㸶,8
std,孎,8
single_vt,糲,8
std,䯛,8
single_vt,舒,8
single_vt,鴒,8
std,蟜,8
std,崝,8
std,墢,8
std,桹,8
std,唊,8
std,瞄,8
std,𠆵,8
std,呟,8
std,糌,8
mul_vt,𢫸,8
std,𩉬,8
std,啹,8
std,甂,8
single_vt,飽,8
std,𧜉,8
mul_vt,𧎴,8
single_vt,鴈,8
single_vt,肢,8
std,蟰,8
std,㵭,8
std,搙,8
std,蠔,8
std,𢚀,8
std,魅,8
std,㑯,8
single_vt,臂,8
std,𦝨,8
single_vt,䩸,8
single_vt,腦,8
std,榤,8
std,𥙐,8
single_vt,䟡,8
std,𥣯,8
std,橢,8
single_vt,紲,8
single_vt,蹀,8
std,鈣,8
single_vt,癊,8
std,鋦,8
std,嗺,8
single_vt,樂,8
single_vt,涯,8
single_vt,摣,8
std,盯,8
std,霨,8
std,雌,8
std,顳,8
single_vt,蹲,8
std,苙,8
std,芆,8
std,榠,8
std,遱,8
std,皺,8
single_vt,鄡,8
std,殀,8
std,𠛩,8
mul_vt,㒃,8
std,鵛,8
std,䭸,8
std,絭,8
std,𦕠,8
std,𤏊,8
std,冥,8
std,𢑬,8
std,扅,8
std,蟛,8
single_vt,珍,8
std,嬿,8
std,摼,8
std,垌,8
std,嚁,8
std,哋,8
std,噰,8
std,䣯,8
std,釷,8
std,嵞,8
std,茻,8
std,𥉵,8
std,顗,8
std,怲,8
std,袊,8
std,爊,8
std,㕲,8
std,緎,8
std,怌,8
std,媢,8
std,𨸒,8
std,揤,8
std,𤇅,8
std,蟲,8
std,畋,8
std,蟞,8
std,愖,8
std,譀,8
std,𧯱,8
std,佷,8
std,弮,8
std,譂,8
std,㫷,8
std,參,8
std,枴,8
std,挒,8
std,𣅂,8
std,㒬,8
std,䁔,8
single_vt,巖,8
mul_vt,㬶,8
mul_vt,𣒀,8
single_vt,脈,8
std,眵,8
std,醾,8
std,妵,8
std,扤,8
std,升,8
std,睷,8
std,𩾗,8
single_vt,𤊲,8
single_vt,涂,8
single_vt,鬱,8
std,𨺼,8
std,𣷚,8
std,𪗋,8
std,瓞,8
std,劍,8
std,歷,8
std,陰,8
std,蝃,8
std,䰐,8
single_vt,漂,8
std,蒪,8
std,簰,8
mul_vt,𤴓,8
single_vt,泄,8
std,𣠄,8
std,𡗓,8
std,椆,8
std,旼,8
single_vt,彝,8
std,莊,8
single_vt,䉬,8
single_vt,旁,8
std,兼,8
std,遭,8
std,㭫,8
std,圠,8
std,曶,8
std,鳿,8
std,嬰,8
std,呇,8
std,羸,8
std,族,8
mul_vt,关,8
std,沉,8
std,扶,8
std,噆,8
std,改,8
std,鸞,8
std,榠,8
std,㯮,8
std,忪,8
std,愆,8
std,曰,8
std,方,8
std,𡊫,8
std,潀,8
std,𩰫,8
std,岍,8
std,榑,8
std,氶,8
std,陶,8
std,榪,8
std,善,8
std,憓,8
std,𠨬,8
std,嘪,8
std,瑩,8
std,摀,8
std,𤁒,8
std,燖,8
single_vt,庋,8
std,隸,8
std,𧿵,7
std,稽,7
std,趎,7
std,𦐂,7
std,廢,7
std,𣟁,7
mul_vt,𠬩,7
std,鈾,7
single_vt,勞,7
std,肥,7
std,窗,7
std,𣪌,7
std,𢅎,7
std,𧑝,7
std,口,7
mul_vt,𡰪,7
std,䭃,7
std,懫,7
std,㰣,7
std,圪,7
single_vt,烗,7
std,䪻,7
single_vt,㬈,7
std,𠂔,7
std,軵,7
std,貿,7
std,蝆,7
std,𤻼,7
std,咪,7
std,𠳷,7
std,霱,7
single_vt,䀁,7
std,桀,7
std,愈,7
single_vt,漁,7
std,辶,7
single_vt,䛁,7
mul_vt,𠂠,7
single_vt,辛,7
std,唏,7
std,蘇,7
std,犁,7
std,礉,7
single_vt,耐,7
std,蒗,7
single_vt,顫,7
std,冒,7
mul_vt,𩓣,7
std,湒,7
std,磼,7
std,駷,7
std,鈸,7
std,氙,7
std,𣓉,7
single_vt,簜,7
std,醰,7
std,躝,7
std,妮,7
std,悕,7
std,𡦢,7
std,𢆉,7
std,䉬,7
std,㭍,7
single_vt,步,7
std,嬥,7
mul_vt,𨒌,7
std,𥆔,7
std,𩒷,7
single_vt,蹸,7
single_vt,鞫,7
std,璃,7
std,晞,7
std,顄,7
std,緺,7
std,卣,7
std,佺,7
single_vt,弔,7
std,穮,7
std,眕,7
std,𦎯,7
std,摥,7
std,妯,7
std,𩀟,7
std,嶬,7
std,秥,7
std,隵,7
std,蔙,7
std,㱛,7
std,𠴱,7
std,蝑,7
std,升,7
std,忺,7
std,寋,7
mul_vt,銄,7
single_vt,拳,7
std,慻,7
std,㹮,7
std,趿,7
std,嚋,7
single_vt,青,7
std,桃,7
std,曘,7
std,眴,7
std,𢂀,7
std,㲉,7
std,譓,7
std,圖,7
std,衼,7
std,麀,7
std,緟,7
std,眵,7
std,茦,7
std,艽,7
std,髧,7
std,𨑊,7
std,𣭘,7
std,苅,7
single_vt,貌,7
std,𧆌,7
std,𡀍,7
std,鉐,7
std,錺,7
std,嗓,7
std,蔖,7
single_vt,衦,7
std,耏,7
std,僔,7
std,渹,7
single_vt,灩,7
single_vt,巉,7
std,邊,7
std,逿,7
std,關,7
mul_vt,𧨆,7
std,垗,7
std,矺,7
std,潾,7
single_vt,飫,7
std,囈,7
single_vt,銓,7
std,蕤,7
std,榰,7
single_vt,敝,7
std,絬,7
std,䀭,7
std,愆,7
std,𪏽,7
std,𥬲,7
std,鉷,7
std,蛗,7
std,䫨,7
std,誃,7
single_vt,揶,7
std,㒸,7
std,鉒,7
std,澫,7
std,繇,7
std,漧,7
std,𧟋,7
std,㮴,7
single_vt,聊,7
std,冢,7
std,𡂺,7
std,嫚,7
std,𣝑,7
std,矺,7
std,埪,7
std,膰,7
std,甽,7
std,醱,7
single_vt,柝,7
std,誄,7
std,㮀,7
std,蘁,7
single_vt,剮,7
std,餶,7
single_vt,岭,7
std,槙,7
single_vt,枑,7
std,歿,7
std,𥵞,7
std,瓜,7
std,捙,7
std,狌,7
std,昏,7
std,敷,7
std,圣,7
mul_vt,𡻭,7
std,𩃗,7
std,琠,7
std,撠,7
std,㾯,7
std,蛷,7
single_vt,隰,7
std,醽,7
std,眗,7
std,𠌥,7
mul_vt,鈛,7
std,緅,7
std,鞙,7
std,蜪,7
std,㩢,7
std,𩚥,7
std,覷,7
mul_vt,𠔿,7
std,鍑,7
std,𦟥,7
std,騤,7
single_vt,舐,7
std,韐,7
single_vt,剔,7
std,支,7
std,蝲,7
single_vt,騰,7
std,華,7
std,炘,7
std,虓,7
std,溫,7
std,鱯,7
single_vt,鯀,7
std,砅,7
mul_vt,佲,7
std,𡔃,7
std,岻,7
std,癨,7
single_vt,培,7
std,𣆅,7
std,櫆,7
std,𦟪,7
single_vt,矆,7
std,狔,7
std,飿,7
std,含,7
std,𣏣,7
std,㕸,7
std,臔,7
single_vt,胤,7
std,黰,7
std,偆,7
single_vt,尪,7
std,𩪝,7
std,鳭,7
std,藾,7
std,荍,7
std,㤆,7
single_vt,卒,7
std,麐,7
mul_vt,誳,7
std,惾,7
std,塿,7
std,儹,7
std,抺,7
std,鼢,7
std,槢,7
single_vt,褫,7
single_vt,沱,7
std,櫥,7
std,𢪧,7
std,玫,7
std,懁,7
single_vt,浸,7
std,𢼛,7
std,詻,7
single_vt,饕,7
std,瑈,7
std,掕,7
std,鷞,7
std,樢,7
std,杜,7
std,芣,7
std,𠯑,7
single_vt,鶯,7
single_vt,藤,7
single_vt,坰,7
std,㥜,7
std,侏,7
std,敃,7
std,騋,7
std,𣬹,7
std,㬵,7
std,迼,7
single_vt,熹,7
std,晥,7
std,墝,7
std,臅,7
std,漥,7
std,鈭,7
std,柀,7
mul_vt,䈇,7
std,蚷,7
std,縿,7
single_vt,鯨,7
std,炆,7
std,𠾬,7
std,蓃,7
std,隌,7
std,那,7
std,籋,7
std,𡇈,7
std,㲦,7
std,橽,7
std,潷,7
std,嗯,7
std,覃,7
std,蔪,7
std,醫,7
std,喥,7
single_vt,皯,7
std,柖,7
std,𡸣,7
std,涐,7
std,甐,7
std,鰣,7
std,钃,7
mul_vt,𩟘,7
std,諿,7
std,謉,7
std,𡱼,7
single_vt,釁,7
std,𨺨,7
std,䑿,7
std,輯,7
std,驢,7
single_vt,香,7
std,㛱,7
std,妓,7
std,傯,7
single_vt,齏,7
std,㲋,7
std,𩃗,7
std,𠂆,7
std,款,7
single_vt,鎪,7
single_vt,紂,7
std,淃,7
std,璔,7
std,洨,7
single_vt,㲖,7
std,曼,7
std,𨋪,7
std,楒,7
std,婻,7
std,撦,7
std,螼,7
std,𠾙,7
std,𧿫,7
std,戫,7
std,迿,7
std,磳,7
single_vt,勛,7
std,𩢷,7
std,㻕,7
std,䟕,7
std,忮,7
std,楋,7
std,幐,7
std,𠐝,7
std,棎,7
single_vt,禫,7
single_vt,麗,7
std,麆,7
std,岭,7
std,㪛,7
single_vt,鑌,7
std,謓,7
std,䟐,7
std,忬,7
std,獧,7
std,䪼,7
std,欐,7
single_vt,挩,7
std,𡃎,7
single_vt,葹,7
std,㠠,7
std,趚,7
std,炃,7
std,輹,7
single_vt,羿,7
std,鈧,7
std,滈,7
std,甶,7
single_vt,邦,7
std,𦞈,7
std,𩾐,7
std,皢,7
single_vt,舵,7
std,洇,7
std,㑿,7
single_vt,貿,7
std,脡,7
std,滭,7
std,醰,7
std,謞,7
std,咚,7
std,崿,7
std,慢,7
std,貁,7
single_vt,鬢,7
std,熣,7
single_vt,秣,7
single_vt,蟘,7
mul_vt,硑,7
std,檁,7
single_vt,獧,7
single_vt,𧈟,7
single_vt,臲,7
std,盝,7
single_vt,𦇧,7
std,幙,7
std,砠,7
std,剻,7
std,臱,7
std,萐,7
std,髾,7
single_vt,懟,7
std,䁍,7
std,攠,7
std,𩋧,7
std,𡒌,7
std,䄇,7
std,𪲘,7
std,尷,7
single_vt,䃸,7
std,崎,7
std,𥠧,7
mul_vt,媆,7
std,硺,7
std,稑,7
single_vt,盜,7
std,㤶,7
std,𧉑,7
std,韍,7
single_vt,漨,7
single_vt,屢,7
std,初,7
std,檑,7
std,轣,7
single_vt,紵,7
std,𪌘,7
std,兄,7
std,颻,7
std,伅,7
single_vt,𧱏,7
single_vt,竮,7
single_vt,躚,7
single_vt,笨,7
std,䑀,7
std,隢,7
std,䐧,7
std,劄,7
std,箙,7
std,等,7
std,𪔴,7
std,濋,7
std,豝,7
single_vt,哪,7
std,䃴,7
std,寍,7
std,𧓍,7
std,瘧,7
std,洚,7
std,璙,7
std,𥄉,7
std,极,7
single_vt,憨,7
std,𡼿,7
std,𥬘,7
std,䇡,7
std,𤅬,7
single_vt,泅,7
std,犄,7
std,乳,7
std,妧,7
std,孋,7
std,町,7
std,𡃳,7
std,䇢,7
std,𪘏,7
std,盬,7
std,𠏆,7
std,鈉,7
std,㽳,7
std,僓,7
std,俅,7
single_vt,癵,7
single_vt,櫱,7
std,衭,7
std,摙,7
single_vt,袨,7
single_vt,䆉,7
std,杔,7
std,豶,7
std,靳,7
std,達,7
std,槯,7
std,騀,7
std,𢘅,7
std,蚢,7
std,豤,7
single_vt,幫,7
std,任,7
std,喪,7
std,遌,7
std,𥻦,7
std,澴,7
std,腕,7
std,杛,7
std,䧑,7
single_vt,鴆,7
std,𢞗,7
std,晫,7
single_vt,椰,7
std,比,7
std,甆,7
std,㒤,7
single_vt,酣,7
std,畇,7
std,嘣,7
std,𨅖,7
mul_vt,䙷,7
single_vt,癇,7
std,崸,7
std,緆,7
single_vt,𡣔,7
single_vt,聞,7
std,母,7
std,穔,7
std,㩳,7
single_vt,蚊,7
std,僺,7
std,各,7
std,㸒,7
std,拺,7
std,榿,7
std,碖,7
std,辰,7
std,窕,7
single_vt,㟪,7
single_vt,溲,7
single_vt,鸝,7
mul_vt,仅,7
std,𥊚,7
single_vt,較,7
std,罃,7
std,寋,7
single_vt,碇,7
std,玵,7
single_vt,麋,7
std,䝖,7
std,𢈫,7
std,蟈,7
std,潎,7
std,邳,7
std,𦰚,7
std,㑌,7
single_vt,𧳅,7
std,廙,7
std,㹟,7
single_vt,崷,7
std,釂,7
std,伝,7
std,抰,7
std,卲,7
std,琀,7
std,𠍲,7
std,鐊,7
single_vt,䩕,7
std,辟,7
std,臮,7
std,緄,7
std,浻,7
std,𧳓,7
std,屇,7
single_vt,狀,7
single_vt,柩,7
single_vt,過,7
std,𡓍,7
std,臶,7
std,𦘒,7
std,愆,7
std,浠,7
std,𦌾,7
std,熬,7
single_vt,弼,7
std,𢵱,7
std,𦞜,6
std,庛,6
std,㸋,6
single_vt,照,6
std,楜,6
std,蔢,6
std,䚯,6
std,乓,6
std,出,6
std,掆,6
std,邴,6
std,𥗒,6
std,趙,6
single_vt,𥬲,6
std,㪬,6
single_vt,摽,6
std,機,6
std,埲,6
std,伓,6
std,𡣞,6
std,適,6
std,峆,6
std,𥷥,6
std,䠦,6
std,玀,6
std,材,6
std,夔,6
std,桕,6
std,𡹘,6
single_vt,褋,6
std,牦,6
std,擏,6
std,𤷡,6
std,吡,6
std,邵,6
std,鎑,6
std,㨡,6
std,𠡴,6
std,詴,6
std,庚,6
std,發,6
std,馧,6
std,襫,6
std,㣫,6
std,顂,6
mul_vt,䐭,6
single_vt,𦎗,6
std,㞦,6
std,𩫝,6
std,步,6
std,涫,6
single_vt,鶺,6
std,橤,6
std,腉,6
single_vt,廢,6
std,躉,6
std,跮,6
std,誒,6
single_vt,𢯫,6
std,摐,6
single_vt,蘇,6
mul_vt,𡊨,6
mul_vt,䨦,6
std,𩚵,6
single_vt,夭,6
std,𨃃,6
single_vt,篅,6
std,明,6
std,涃,6
std,碨,6
std,邕,6
std,輴,6
single_vt,巒,6
std,謮,6
single_vt,忞,6
std,瘭,6
mul_vt,峝,6
std,蹝,6
std,低,6
std,趜,6
std,毋,6
std,獿,6
std,蕡,6
std,褢,6
single_vt,糒,6
std,文,6
std,教,6
std,靮,6
std,萳,6
single_vt,拍,6
std,洺,6
std,𠯜,6
std,巨,6
std,梌,6
std,泏,6
std,窌,6
std,踼,6
std,前,6
std,哅,6
std,蔇,6
std,㥞,6
std,挋,6
single_vt,烔,6
std,蚺,6
single_vt,樕,6
std,𩓝,6
std,麼,6
std,娧,6
std,艘,6
std,垎,6
std,𧪤,6
std,僊,6
std,痝,6
std,薷,6
std,嫭,6
std,㤕,6
std,幨,6
std,龜,6
single_vt,儷,6
std,儢,6
std,瀺,6
std,鈑,6
single_vt,災,6
std,庢,6
std,䊟,6
mul_vt,𢽟,6
std,嘗,6
std,綄,6
single_vt,篡,6
std,䜈,6
std,獜,6
std,脣,6
std,薱,6
std,槄,6
std,汫,6
std,𥥧,6
std,㭈,6
std,䚪,6
std,禨,6
std,楹,6
single_vt,婦,6
std,枬,6
std,貐,6
std,伍,6
std,礅,6
std,恔,6
std,譿,6
std,𢘉,6
std,𦳋,6
single_vt,饈,6
single_vt,屮,6
single_vt,漁,6
std,𢸒,6
std,煹,6
std,倁,6
std,筤,6
std,用,6
std,嵼,6
std,蟢,6
std,㒝,6
std,䇐,6
std,郾,6
std,燩,6
single_vt,斸,6
std,爨,6
std,赤,6
std,𤍗,6
std,𨹁,6
std,𧑁,6
std,㜷,6
std,濿,6
std,犿,6
std,黂,6
std,鄣,6
std,哏,6
std,犉,6
single_vt,砲,6
std,洰,6
std,䢇,6
std,𥒐,6
std,丿,6
single_vt,䞈,6
std,㖮,6
std,䍬,6
std,頣,6
std,𥇭,6
std,茝,6
std,簗,6
std,菅,6
std,淲,6
std,𧝡,6
std,哤,6
std,縭,6
std,𥦃,6
std,蹗,6
std,跅,6
std,菵,6
std,㨐,6
std,𤠙,6
std,厄,6
std,謕,6
std,抰,6
mul_vt,𢎤,6
std,細,6
std,𧑐,6
single_vt,灣,6
single_vt,磶,6
single_vt,茶,6
std,拸,6
single_vt,僝,6
std,栠,6
std,𨶜,6
std,㧝,6
std,奲,6
std,鞜,6
std,䃀,6
std,𦜜,6
std,伾,6
single_vt,哮,6
std,𩕐,6
std,㭁,6
std,暯,6
single_vt,譚,6
std,䟓,6
std,昦,6
std,𦝰,6
single_vt,𧭊,6
std,沬,6
std,㗊,6
std,𡼁,6
std,𡖅,6
std,旳,6
std,嶰,6
std,黚,6
std,魙,6
single_vt,瀹,6
std,𧾽,6
single_vt,跨,6
std,狿,6
single_vt,齜,6
std,𩮰,6
std,𪏕,6
std,梫,6
std,螶,6
std,挔,6
std,样,6
std,羱,6
std,迢,6
std,旬,6
std,脋,6
std,劗,6
std,洷,6
std,宜,6
std,玧,6
std,䲮,6
std,柝,6
single_vt,衄,6
std,𨁃,6
std,𩲸,6
single_vt,𨢡,6
single_vt,㵺,6
std,櫫,6
single_vt,韅,6
std,㲚,6
single_vt,剔,6
std,潸,6
std,肭,6
std,蘇,6
std,贙,6
std,鼾,6
std,訅,6
std,洭,6
std,阭,6
single_vt,陷,6
std,𡝵,6
std,錣,6
mul_vt,㓮,6
single_vt,厭,6
std,頖,6
std,儚,6
std,晨,6
std,𣊟,6
std,㼤,6
std,鄑,6
std,紽,6
std,憼,6
std,贀,6
mul_vt,杂,6
single_vt,癰,6
std,繠,6
std,㻉,6
single_vt,史,6
single_vt,闃,6
std,躎,6
single_vt,䡯,6
std,窺,6
std,徥,6
std,膿,6
std,䇄,6
std,䙜,6
std,湆,6
std,齋,6
std,𥬕,6
mul_vt,㲈,6
single_vt,䭔,6
std,闛,6
single_vt,遯,6
mul_vt,宲,6
std,䚅,6
std,訞,6
std,彌,6
std,鱢,6
std,繟,6
std,蠥,6
std,𣜡,6
std,㢱,6
std,鉻,6
std,恢,6
mul_vt,𧉧,6
std,掟,6
std,鬘,6
std,汒,6
single_vt,闡,6
single_vt,茜,6
std,䯜,6
std,姼,6
std,抾,6
mul_vt,鐯,6
std,邌,6
std,㓢,6
std,艛,6
std,磗,6
single_vt,袒,6
std,𤬛,6
std,鋕,6
std,邘,6
std,妄,6
std,犦,6
std,𡲼,6
std,夷,6
std,檄,6
single_vt,匣,6
std,紴,6
std,娧,6
std,𠿿,6
std,愮,6
std,𦪣,6
std,榬,6
std,蘞,6
single_vt,漁,6
mul_vt,厡,6
single_vt,埤,6
std,𠅗,6
std,墋,6
single_vt,俾,6
std,淌,6
std,挀,6
std,䕓,6
std,怓,6
std,逿,6
std,𠶾,6
single_vt,梅,6
std,雺,6
std,嶂,6
std,糸,6
std,禍,6
single_vt,蛭,6
std,燙,6
std,貒,6
std,𢦟,6
std,𢸺,6
std,樵,6
std,祝,6
std,㩵,6
single_vt,㼲,6
std,憛,6
std,欔,6
std,晸,6
std,𨦶,6
std,昑,6
std,愃,6
std,𪄱,6
std,碶,6
std,沃,6
std,𪄲,6
std,棆,6
std,蛛,6
std,㫜,6
std,鄮,6
std,凚,6
std,𨎊,6
std,甗,6
std,䝻,6
std,隸,6
std,朇,6
std,吆,6
std,渼,6
std,𡹼,6
single_vt,擁,6
std,翍,6
std,科,6
single_vt,鑯,6
std,閵,6
std,俉,6
std,祊,6
std,桛,6
single_vt,蠹,6
std,摝,6
std,𡽹,6
std,磝,6
std,搡,6
std,篧,6
single_vt,輓,6
std,陰,6
std,鞓,6
std,役,6
std,恲,6
std,𢛓,6
std,蟃,6
std,庋,6
std,僗,6
std,䤵,6
std,𠰺,6
std,鑇,6
std,𥴖,6
std,眅,6
std,𤁢,6
std,嶟,6
std,愛,6
single_vt,斁,6
mul_vt,𤓝,6
std,碠,6
std,儃,6
single_vt,羈,6
std,𥀝,6
std,𧥍,6
std,叡,6
std,睉,6
std,楂,6
std,𨦫,6
std,彸,6
std,希,6
std,𦸁,6
std,看,6
std,遠,6
std,𠖐,6
std,奮,6
std,𧨕,6
single_vt,塍,6
std,箾,6
single_vt,𩱦,6
std,貌,6
std,矤,6
std,㝻,6
std,慸,6
std,𢾼,6
single_vt,喝,6
std,諆,6
single_vt,冑,6
std,胸,6
single_vt,睫,6
std,𨨲,6
std,脈,6
std,陀,6
std,𥍽,6
std,稄,6
std,稇,6
std,檬,6
std,父,6
mul_vt,桙,6
std,膉,6
std,䣶,6
std,𠿕,6
std,扼,6
std,𠪩,6
std,蟦,6
std,詄,6
std,䭑,6
single_vt,盻,6
single_vt,菢,6
std,睌,6
std,藠,6
single_vt,核,6
std,甔,6
std,鱘,6
std,𠇺,6
std,慖,6
single_vt,蜞,6
mul_vt,癄,6
std,商,6
single_vt,罏,6
std,㵼,6
std,磩,6
std,箒,6
single_vt,腥,6
single_vt,膚,6
single_vt,疆,6
std,嚃,6
std,徒,6
single_vt,坼,6
single_vt,謥,6
std,𢠘,6
std,栴,6
mul_vt,拀,6
std,揟,6
std,閻,6
std,䠠,6
std,僸,6
std,轡,6
std,靻,6
std,𩆓,6
std,勫,6
std,𧪠,6
std,虧,6
std,𩓟,6
std,椅,6
std,愷,6
std,襪,6
std,蓗,6
std,𡸦,6
std,醹,6
std,乘,6
single_vt,澗,6
mul_vt,檘,6
std,禮,6
std,稟,6
std,剒,6
std,𦄍,6
std,敓,6
std,壺,6
std,𤢕,6
std,鮔,6
std,屚,6
single_vt,隕,6
std,燺,6
std,嶶,6
std,獉,6
std,鸒,6
single_vt,枷,6
std,看,6
std,漦,6
std,兗,6
mul_vt,𣚊,6
std,唹,6
std,𢊏,6
std,瀃,6
single_vt,畋,6
single_vt,喫,6
std,𦠐,6
std,色,6
std,䕡,6
std,㱙,6
std,覜,6
std,𡛠,6
std,岐,6
std,奫,6
std,𦟘,6
std,罷,6
std,跇,6
std,烻,6
std,騵,6
std,鉽,6
single_vt,蟆,6
std,黯,6
single_vt,閾,6
single_vt,虡,6
std,苯,6
single_vt,爆,6
std,鯪,6
std,偡,6
std,𠬶,6
std,麖,6
single_vt,融,6
std,伂,6
std,𣴥,6
std,鈜,6
std,毫,6
std,鱡,6
std,𡵄,6
std,䣛,6
std,䀲,6
std,㒜,6
std,㟞,6
single_vt,琨,6
std,趐,6
std,綹,6
std,汎,6
std,䔿,6
std,懊,6
std,菻,6
single_vt,韱,6
std,𤻝,6
std,𡻘,6
single_vt,拔,6
single_vt,麴,6
std,滫,6
single_vt,巀,6
std,𤃒,6
std,嚛,6
std,直,6
std,鑨,6
std,澿,6
std,搱,6
std,磲,6
std,弸,6
std,𩪯,6
std,棔,6
std,釦,6
std,摜,6
std,篵,6
std,突,6
std,𡣽,6
single_vt,褲,6
std,𤒯,6
std,㧦,6
single_vt,玟,6
std,䏖,6
std,飶,6
std,𢹌,6
std,𧵊,6
std,卼,6
std,儥,6
single_vt,幼,6
std,𦞙,6
std,螋,6
std,紒,6
single_vt,灨,6
mul_vt,𩟯,6
std,𣀗,6
std,𦳄,6
std,嘓,6
std,勢,6
std,訰,6
std,𢴉,6
std,虦,6
std,硧,6
std,隱,6
std,𪉜,6
std,䴷,6
single_vt,䒩,6
std,浤,6
std,䁯,6
std,𫕙,6
std,𤸷,6
std,㸚,6
std,釾,6
std,爌,6
std,珿,6
std,腞,6
std,𥋋,6
std,顪,6
std,廦,6
std,埰,6
std,㤖,6
mul_vt,𥫫,6
std,萉,6
std,翓,6
std,移,6
std,唍,6
std,辬,6
std,馟,6
std,䠙,6
std,苺,6
single_vt,讎,6
std,槷,6
single_vt,,6
std,類,6
std,蠥,6
std,𨋅,6
std,梞,6
std,炄,6
